///eta bin walls:  -7.5 -7 -6.5 -6 -5.5 -5 -4.5 -4 -3.5 -3 -2.5 -2 -1.5 -1 -0.5 0 0.5 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 
2.72832 3.83782 0 0.000220578 0.0278083 0.250134 0.786571 1.51335 2.33107 3.2144 4.11479 4.9816 5.77483 6.45839 7.00389 7.38693 7.58654 7.58654 7.38693 7.00389 6.45839 5.77483 4.9816 4.11479 3.2144 2.33107 1.51335 0.786571 0.250134 0.0278083 0.000220578 0 
3.83782 5.3985 0 0 0.000552889 0.0213596 0.126412 0.330282 0.586268 0.868776 1.16544 1.45769 1.72933 1.96564 2.15484 2.28751 2.35649 2.35649 2.28751 2.15484 1.96564 1.72933 1.45769 1.16544 0.868776 0.586268 0.330282 0.126412 0.0213596 0.000552889 0 0 
5.3985 7.59385 0 0 4.03779e-07 0.000735977 0.0128113 0.0550009 0.124221 0.206155 0.294276 0.383702 0.468162 0.542769 0.602978 0.645312 0.667296 0.667296 0.645312 0.602978 0.542769 0.468162 0.383702 0.294276 0.206155 0.124221 0.0550009 0.0128113 0.000735977 4.03779e-07 0 0 
7.59385 10.682 0 0 0 4.012e-06 0.000653434 0.00637869 0.0212779 0.0426618 0.0667627 0.0918171 0.11611 0.137896 0.155609 0.168223 0.174754 0.174754 0.168223 0.155609 0.137896 0.11611 0.0918171 0.0667627 0.0426618 0.0212779 0.00637869 0.000653434 4.012e-06 0 0 0 
10.682 15.0259 0 0 0 0 9.58305e-06 0.000433833 0.00273393 0.00745867 0.0135513 0.0201208 0.026638 0.0325656 0.0374817 0.0409949 0.0428383 0.0428383 0.0409949 0.0374817 0.0325656 0.026638 0.0201208 0.0135513 0.00745867 0.00273393 0.000433833 9.58305e-06 0 0 0 0 
15.0259 21.1363 0 0 0 0 2.99342e-09 1.19533e-05 0.000230776 0.00103685 0.00240674 0.00401971 0.00566237 0.00719501 0.00848528 0.00941537 0.0099055 0.0099055 0.00941537 0.00848528 0.00719501 0.00566237 0.00401971 0.00240674 0.00103685 0.000230776 1.19533e-05 2.99342e-09 0 0 0 0 
21.1363 29.7316 0 0 0 0 0 4.50371e-08 9.8584e-06 0.000103191 0.000354366 0.000717577 0.00111285 0.00149085 0.00181313 0.00205038 0.00217427 0.00217427 0.00205038 0.00181313 0.00149085 0.00111285 0.000717577 0.000354366 0.000103191 9.8584e-06 4.50371e-08 0 0 0 0 0 
29.7316 41.8222 0 0 0 0 0 0 1.13277e-07 6.06371e-06 3.99329e-05 0.000110368 0.000199106 0.000287482 0.00036461 0.00042185 0.000452264 0.000452264 0.00042185 0.00036461 0.000287482 0.000199106 0.000110368 3.99329e-05 6.06371e-06 1.13277e-07 0 0 0 0 0 0 
41.8222 58.8296 0 0 0 0 0 0 1.24523e-11 1.39077e-07 2.97313e-06 1.36393e-05 3.14526e-05 5.11547e-05 6.89056e-05 8.21852e-05 8.92572e-05 8.92572e-05 8.21852e-05 6.89056e-05 5.11547e-05 3.14526e-05 1.36393e-05 2.97313e-06 1.39077e-07 1.24523e-11 0 0 0 0 0 0 
58.8296 82.7532 0 0 0 0 0 0 0 3.63142e-10 1.09331e-07 1.21077e-06 4.15177e-06 8.18383e-06 1.20912e-05 1.50672e-05 1.66751e-05 1.66751e-05 1.50672e-05 1.20912e-05 8.18383e-06 4.15177e-06 1.21077e-06 1.09331e-07 3.63142e-10 0 0 0 0 0 0 0 
82.7532 116.406 0 0 0 0 0 0 0 0 9.87641e-10 6.24362e-08 4.19668e-07 1.12973e-06 1.93512e-06 2.58204e-06 2.94036e-06 2.94036e-06 2.58204e-06 1.93512e-06 1.12973e-06 4.19668e-07 6.24362e-08 9.87641e-10 0 0 0 0 0 0 0 0 
116.406 163.743 0 0 0 0 0 0 0 0 2.5628e-14 1.18863e-09 2.76161e-08 1.2515e-07 2.73129e-07 4.06984e-07 4.82891e-07 4.82891e-07 4.06984e-07 2.73129e-07 1.2515e-07 2.76161e-08 1.18863e-09 2.5628e-14 0 0 0 0 0 0 0 0 
163.743 230.33 0 0 0 0 0 0 0 0 0 2.06395e-12 8.66846e-10 9.8423e-09 3.21099e-08 5.7337e-08 7.30779e-08 7.30779e-08 5.7337e-08 3.21099e-08 9.8423e-09 8.66846e-10 2.06395e-12 0 0 0 0 0 0 0 0 0 
230.33 323.996 0 0 0 0 0 0 0 0 0 0 5.98486e-12 4.36199e-10 2.84451e-09 6.88639e-09 9.90671e-09 9.90671e-09 6.88639e-09 2.84451e-09 4.36199e-10 5.98486e-12 0 0 0 0 0 0 0 0 0 0 
323.996 455.753 0 0 0 0 0 0 0 0 0 0 1.67723e-17 6.67536e-12 1.5947e-10 6.49549e-10 1.14636e-09 1.14636e-09 6.49549e-10 1.5947e-10 6.67536e-12 1.67723e-17 0 0 0 0 0 0 0 0 0 0 
455.753 641.089 0 0 0 0 0 0 0 0 0 0 0 7.13369e-15 4.00622e-12 4.17065e-11 1.03787e-10 1.03787e-10 4.17065e-11 4.00622e-12 7.13369e-15 0 0 0 0 0 0 0 0 0 0 0 
