///Random seed = 1
///sqrt_s = 5020
///proton_width_2 = pow(0.573, 2)
///kt0 = 2.728321
///power_law = 2.5
///sigma_jet = 93.7604
///
///CT14 protons + EPS09LO nuclear modifications on both sides
///
///AA_events = 1000
///
///Total dijets: 522778
///underflow: 0 0
///overflow: 0 0
///y bin walls:  -7.5 -7 -6.5 -6 -5.5 -5 -4.5 -4 -3.5 -3 -2.5 -2 -1.5 -1 -0.5 0 0.5 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 
2.72832 3.83782 0 0 0.0164883 0.149041 0.578384 1.25958 2.0924 3.08299 4.11173 5.08551 5.96263 6.80482 7.4608 7.98487 8.12518 8.0602 7.85264 7.35443 6.73952 5.93741 5.07614 4.11981 3.10433 2.10598 1.26669 0.586467 0.163267 0.0148718 0 0 
3.83782 5.3985 0 0 0.000459671 0.0105724 0.0809021 0.261783 0.477368 0.769949 1.10137 1.42866 1.72882 2.0044 2.21125 2.33812 2.43718 2.40891 2.33214 2.21194 2.02324 1.71894 1.39625 1.06598 0.770868 0.516211 0.245005 0.0859585 0.0149393 0 0 0 
5.3985 7.59385 0 0 0 0 0.00702581 0.032188 0.0991783 0.173031 0.263713 0.353905 0.439522 0.536413 0.585267 0.643761 0.67023 0.664838 0.642453 0.580528 0.517133 0.438705 0.352925 0.266491 0.172541 0.0929695 0.0339853 0.00522851 0.000816955 0 0 0 
7.59385 10.682 0 0 0 0 0.000348466 0.00371697 0.0138225 0.0327558 0.0637693 0.0886265 0.111161 0.128119 0.153093 0.160875 0.159946 0.164824 0.164476 0.147285 0.12719 0.104075 0.0823542 0.0549415 0.0353112 0.014171 0.00336851 0.000696932 0 0 0 0 
10.682 15.0259 0 0 0 0 0 0.000247726 0.00123863 0.00561512 0.0102393 0.0149461 0.0236165 0.0306355 0.0333604 0.0345991 0.0410399 0.0386453 0.0406271 0.036168 0.0281582 0.0231211 0.0165151 0.00966131 0.00553255 0.00173408 0.000412877 0 0 0 0 0 
15.0259 21.1363 0 0 0 0 0 0 5.87032e-05 0.000763141 0.00152628 0.00352219 0.00463755 0.00604643 0.00675086 0.00898158 0.0104492 0.00792493 0.00892288 0.00733789 0.00457885 0.00569421 0.00399181 0.00170239 0.000821844 0.000117406 0 0 0 0 0 0 
21.1363 29.7316 0 0 0 0 0 0 0 0.000125197 0.000208662 0.000417323 0.00100158 0.00112677 0.00162756 0.00175276 0.00175276 0.00158583 0.0014189 0.00162756 0.00171103 0.00112677 0.000584252 0.000166929 0 4.17323e-05 0 0 0 0 0 0 
29.7316 41.8222 0 0 0 0 0 0 0 0 0 0.000207674 8.9003e-05 0.000296677 0.000326345 0.000474683 0.000563686 0.000326345 0.000237341 0.000356012 0.000296677 0.000207674 5.93354e-05 2.96677e-05 0 0 0 0 0 0 0 0 
41.8222 58.8296 0 0 0 0 0 0 0 0 0 0 2.10909e-05 2.10909e-05 2.10909e-05 0.000105454 4.21818e-05 0.000105454 6.32726e-05 6.32726e-05 4.21818e-05 0 4.21818e-05 0 0 0 0 0 0 0 0 0 
58.8296 82.7532 0 0 0 0 0 0 0 0 0 0 1.49936e-05 0 1.49936e-05 1.49936e-05 0 1.49936e-05 0 1.49936e-05 1.49936e-05 0 0 0 0 0 0 0 0 0 0 0 
82.7532 116.406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0659e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 
116.406 163.743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.57754e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
163.743 230.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
230.33 323.996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
323.996 455.753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
455.753 641.089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
641.089 901.793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
901.793 1268.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1268.52 1784.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1784.37 2510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
