///Total count: 1819836
///underflow: 0 0
///overflow: 0 0
///y bin walls:  -7.5 -7.375 -7.25 -7.125 -7 -6.875 -6.75 -6.625 -6.5 -6.375 -6.25 -6.125 -6 -5.875 -5.75 -5.625 -5.5 -5.375 -5.25 -5.125 -5 -4.875 -4.75 -4.625 -4.5 -4.375 -4.25 -4.125 -4 -3.875 -3.75 -3.625 -3.5 -3.375 -3.25 -3.125 -3 -2.875 -2.75 -2.625 -2.5 -2.375 -2.25 -2.125 -2 -1.875 -1.75 -1.625 -1.5 -1.375 -1.25 -1.125 -1 -0.875 -0.75 -0.625 -0.5 -0.375 -0.25 -0.125 0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 1.125 1.25 1.375 1.5 1.625 1.75 1.875 2 2.125 2.25 2.375 2.5 2.625 2.75 2.875 3 3.125 3.25 3.375 3.5 3.625 3.75 3.875 4 4.125 4.25 4.375 4.5 4.625 4.75 4.875 5 5.125 5.25 5.375 5.5 5.625 5.75 5.875 6 6.125 6.25 6.375 6.5 6.625 6.75 6.875 7 7.125 7.25 7.375 7.5 
2.72832 3.83782 0 0.000742987 0.00445792 0.0133738 0.0356634 0.0609249 0.148597 0.277134 0.438362 0.72144 0.990401 1.31137 1.63308 2.04767 2.38053 2.86719 3.20673 3.62949 3.97275 4.29966 4.60726 4.99659 5.44386 5.69128 6.03677 6.29087 6.49593 6.7426 7.12227 7.07621 7.28796 7.36523 7.4529 7.58441 7.47296 7.4789 7.61561 7.86229 7.60818 7.73152 7.68248 7.72558 7.71369 7.71294 7.71294 7.78799 7.76793 7.76941 7.83925 7.95442 7.73969 7.94773 7.8868 7.7122 7.95219 7.78501 7.92841 7.97671 7.8764 7.84371 7.90464 8.09856 7.87566 7.91207 7.88235 7.87492 7.72558 7.78204 7.93361 7.94847 7.76273 8.07255 7.84222 7.83702 7.82736 7.81028 7.65276 7.76421 7.74638 7.77238 7.66465 7.62824 7.57846 7.73895 7.54652 7.45884 7.52497 7.49748 7.39866 7.39569 7.14902 6.98928 6.83845 6.46621 6.27527 5.99665 5.61995 5.34876 4.92823 4.63549 4.22908 3.88062 3.59977 3.15101 2.7602 2.36641 2.06773 1.61377 1.32177 1.01938 0.699893 0.444306 0.289022 0.159742 0.0913874 0.0312054 0.0104018 0.00371493 0 0 
3.83782 5.3985 0 0 0 0 0 0.00264096 0.00633831 0.0184867 0.0306352 0.0744751 0.127823 0.220256 0.331177 0.429949 0.560412 0.684009 0.891589 1.06589 1.22065 1.34267 1.56028 1.66645 1.88987 2.0235 2.20203 2.41331 2.48567 2.63462 2.77988 2.94256 3.10366 3.09679 3.1887 3.24627 3.31018 3.41159 3.49399 3.61706 3.54734 3.6778 3.65087 3.74013 3.75967 3.83204 3.87429 3.81777 3.90176 3.86901 3.98627 3.94824 4.0206 3.98838 4.01954 4.00528 3.98891 4.04543 4.0581 4.16004 4.04384 4.11726 4.10353 4.19121 4.08927 4.14314 4.1236 4.11567 3.96356 3.90651 3.97518 4.01585 3.98257 3.9625 3.82834 3.88961 3.87007 3.87535 3.73274 3.76284 3.73115 3.64611 3.65139 3.64875 3.54523 3.55315 3.50033 3.43959 3.33553 3.18342 3.10894 3.03341 2.98376 2.84326 2.63726 2.47564 2.28971 2.1677 2.03988 1.836 1.69444 1.50905 1.32523 1.16942 1.01413 0.870989 0.720454 0.579955 0.436815 0.326423 0.202298 0.136274 0.0808134 0.0427836 0.016374 0.00581012 0.00158458 0.00158458 0 0 0 0 
5.3985 7.59385 0 0 0 0 0 0 0 0 0.00112648 0.00187747 0.00713439 0.0146443 0.0300395 0.0548222 0.0829842 0.116403 0.156581 0.205771 0.257589 0.329308 0.37587 0.437826 0.483261 0.557233 0.612431 0.664625 0.707807 0.796048 0.868143 0.908696 0.974407 1.03561 1.05739 1.13549 1.17079 1.17229 1.14188 1.21172 1.27931 1.28494 1.33826 1.31874 1.35516 1.35929 1.39534 1.48095 1.41899 1.46105 1.46706 1.47532 1.48132 1.50085 1.53878 1.56393 1.49071 1.55342 1.51399 1.54028 1.52113 1.52451 1.53202 1.56957 1.517 1.52713 1.5921 1.56206 1.52113 1.50611 1.48883 1.47832 1.47156 1.47494 1.46217 1.47644 1.45654 1.4066 1.38407 1.38482 1.34615 1.327 1.30409 1.26992 1.21435 1.18806 1.17943 1.11334 1.09457 1.04087 0.975158 0.980415 0.892925 0.837728 0.803182 0.737095 0.665 0.605672 0.545218 0.499407 0.420929 0.370237 0.300771 0.242569 0.204269 0.153577 0.108142 0.0822332 0.0518182 0.0259091 0.0131423 0.00563241 0.00337945 0.000375494 0.000375494 0 0 0 0 0 0 0 
7.59385 10.682 0 0 0 0 0 0 0 0 0 0 0 0.00026694 0.00106776 0.0026694 0.00320328 0.00960985 0.013347 0.0234908 0.0363039 0.0507187 0.0678029 0.0859548 0.101437 0.10731 0.138275 0.151622 0.176181 0.197002 0.206612 0.238378 0.251725 0.255195 0.292834 0.29577 0.294969 0.316057 0.340616 0.356098 0.37345 0.397741 0.388932 0.407618 0.424168 0.408419 0.428439 0.436448 0.44579 0.443388 0.46154 0.476222 0.473018 0.475421 0.465544 0.497844 0.486632 0.487967 0.490636 0.510123 0.497043 0.521602 0.495975 0.506653 0.490636 0.493039 0.504517 0.489569 0.498645 0.483696 0.471951 0.459404 0.494641 0.455934 0.455667 0.439117 0.429774 0.437248 0.427639 0.418829 0.41269 0.398008 0.394805 0.363039 0.346222 0.340616 0.321663 0.310719 0.302177 0.284025 0.27655 0.247454 0.225565 0.202074 0.192998 0.170575 0.141745 0.129733 0.112916 0.0910267 0.0832854 0.0645996 0.0501848 0.0400411 0.0245585 0.0125462 0.00987679 0.00613963 0.00320328 0.0013347 0.000533881 0.00026694 0 0 0 0 0 0 0 0 0 0 
10.682 15.0259 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000189769 0 0.000759076 0.00113861 0.00132838 0.00284654 0.00474423 0.00607261 0.00910891 0.0149918 0.0161304 0.0248597 0.0269472 0.0318812 0.0392822 0.0474423 0.0510479 0.0563614 0.0645215 0.0645215 0.0656601 0.0759076 0.0802723 0.0838779 0.0981106 0.0941254 0.0988697 0.101526 0.108738 0.11481 0.111015 0.116328 0.122591 0.125058 0.122591 0.120314 0.130182 0.137013 0.131889 0.133408 0.127715 0.133218 0.141188 0.137203 0.137013 0.143086 0.133977 0.141947 0.13948 0.143655 0.13986 0.14802 0.129233 0.140619 0.130941 0.134926 0.134546 0.125437 0.121832 0.130941 0.109876 0.112723 0.115 0.116328 0.116328 0.118985 0.10665 0.0984901 0.0943152 0.0908994 0.087104 0.072302 0.0715429 0.0766667 0.0645215 0.0601568 0.0557921 0.0482013 0.046873 0.040231 0.0366254 0.034538 0.0225825 0.0195462 0.0140429 0.0130941 0.00816007 0.00417492 0.00265677 0.00208746 0.000569307 0.000189769 0 0.000189769 0 0 0 0 0 0 0 0 0 0 0 0 0 
15.0259 21.1363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000269815 0.000404723 0.000269815 0.00107926 0.0017538 0.00256324 0.00256324 0.00391232 0.0053963 0.00634066 0.00755483 0.00822936 0.0107926 0.0125464 0.0121417 0.0172682 0.0144351 0.0178078 0.0219899 0.0213154 0.0252277 0.0211805 0.0238786 0.0259023 0.0246881 0.0279259 0.0290051 0.0312986 0.0308938 0.0323778 0.0300844 0.0322429 0.0342665 0.0352109 0.0337269 0.0353458 0.0364251 0.0358854 0.0302193 0.0322429 0.0357505 0.0387185 0.0331873 0.0366949 0.0366949 0.0342665 0.0358854 0.0331873 0.0346713 0.0329175 0.0333222 0.0354807 0.0302193 0.0348062 0.0303542 0.0326476 0.0298146 0.0334571 0.0300844 0.026307 0.0286004 0.0286004 0.0229343 0.0225296 0.0199663 0.0241485 0.0188871 0.0140304 0.0178078 0.0159191 0.0106577 0.0121417 0.00998316 0.00930863 0.0071501 0.00458686 0.00418214 0.00256324 0.00161889 0.00121417 0.000134908 0.000134908 0.000404723 0.000134908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
21.1363 29.7316 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000191813 0.000287719 9.59064e-05 0 0.000863158 0.00115088 0.00105497 0.00201403 0.00287719 0.00278129 0.00287719 0.0029731 0.00364444 0.00335672 0.00527485 0.00421988 0.00489123 0.00489123 0.0060421 0.00527485 0.00738479 0.00565848 0.00700117 0.00690526 0.00805614 0.00709707 0.00930292 0.00767251 0.00776842 0.00834386 0.00796023 0.00815204 0.00930292 0.00987836 0.00642573 0.00815204 0.00853567 0.00805614 0.00882339 0.00891929 0.00939883 0.00872748 0.00728889 0.00959064 0.00767251 0.00786432 0.0059462 0.00642573 0.00805614 0.00661754 0.00642573 0.00517895 0.00728889 0.00652163 0.00575438 0.00623392 0.0059462 0.00441169 0.00402807 0.00354854 0.00345263 0.00335672 0.00249357 0.00278129 0.00249357 0.00220585 0.0014386 0.0015345 0.00134269 0.000959064 0.000383626 0.000383626 0.000479532 9.59064e-05 9.59064e-05 9.59064e-05 9.59064e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
29.7316 41.8222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.81803e-05 0 0 6.81803e-05 6.81803e-05 6.81803e-05 0.000204541 0.000136361 6.81803e-05 0.000272721 0.000545442 0.000340901 0.000886343 0.000613622 0.0010227 0.000886343 0.000954524 0.00115906 0.000681803 0.0010227 0.00143179 0.000681803 0.00190905 0.00109088 0.00163633 0.00204541 0.000954524 0.00197723 0.00143179 0.00265903 0.00204541 0.00109088 0.00204541 0.00211359 0.00156815 0.00211359 0.00197723 0.00197723 0.00177269 0.000954524 0.00143179 0.00170451 0.00143179 0.00218177 0.00177269 0.00170451 0.00190905 0.00143179 0.00218177 0.00129542 0.00156815 0.00143179 0.00115906 0.000886343 0.000749983 0.000681803 0.000749983 0.000749983 0.000409082 0.000409082 0.000886343 0.000136361 0.000204541 0.000204541 6.81803e-05 0.000136361 0.000272721 6.81803e-05 6.81803e-05 0 6.81803e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
41.8222 58.8296 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.84696e-05 4.84696e-05 4.84696e-05 0 0 9.69393e-05 9.69393e-05 0.000145409 9.69393e-05 9.69393e-05 9.69393e-05 0.000145409 0.000145409 0.000193879 0.000339287 0.000193879 0.000145409 0.000436227 0.000242348 0.000193879 0.000242348 0.000145409 0.000193879 0.000193879 0.000484696 0.000193879 0.000533166 0.000290818 0.000145409 0.000242348 0.000387757 9.69393e-05 0.000436227 0.000193879 0.000193879 0.000290818 0.000436227 9.69393e-05 0.000387757 0.000242348 0.000290818 0.000145409 0.000339287 9.69393e-05 0.000193879 0.000193879 9.69393e-05 0.000145409 9.69393e-05 0.000193879 9.69393e-05 4.84696e-05 9.69393e-05 0.000145409 4.84696e-05 9.69393e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
58.8296 82.7532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.44573e-05 0 0 0 0 3.44573e-05 3.44573e-05 6.89145e-05 3.44573e-05 0 0.000103372 3.44573e-05 3.44573e-05 3.44573e-05 3.44573e-05 0.000172286 3.44573e-05 0.000103372 6.89145e-05 6.89145e-05 3.44573e-05 6.89145e-05 6.89145e-05 3.44573e-05 0.000103372 0.000206744 0.000103372 0.000103372 6.89145e-05 3.44573e-05 0.000137829 0 6.89145e-05 3.44573e-05 0 6.89145e-05 3.44573e-05 0.000206744 6.89145e-05 6.89145e-05 0.000103372 3.44573e-05 3.44573e-05 0 3.44573e-05 3.44573e-05 0 0 0 0 0 3.44573e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
