///Random seed = 1
///sqrt_s = 5020
///proton_width_2 = pow(0.573, 2)
///kt0 = 2.728321
///power_law = 2.2
///sigma_jet = 93.7604
///
///CT14 protons + spatial (averaged) EPS09LO nuclear modifications on both sides
///
///AA_events = 1000
///
///Total jets: 1770640
///underflow: 0 0
///overflow: 0 0
///y bin walls:  -7.5 -7 -6.5 -6 -5.5 -5 -4.5 -4 -3.5 -3 -2.5 -2 -1.5 -1 -0.5 0 0.5 1 1.5 2 2.5 3 3.5 4 4.5 5 5.5 6 6.5 7 7.5 
2.72832 3.83782 0.00362724 0.129244 0.874929 2.18608 3.66982 5.16825 6.37173 7.18671 7.55516 7.67391 7.67334 7.76211 7.86501 7.96504 7.94233 7.97783 7.97497 7.91044 7.84496 7.74035 7.65883 7.504 7.21802 6.39846 5.19498 3.68184 2.22846 0.861184 0.136117 0.00534541 
3.83782 5.3985 0 0.00597155 0.113731 0.512467 1.13622 1.78414 2.40721 2.96284 3.29955 3.58035 3.7295 3.86685 3.95601 4.02441 4.06947 4.08386 4.04464 4.01166 3.87689 3.75013 3.58998 3.36171 2.9665 2.41508 1.77911 1.11044 0.498217 0.107624 0.00597155 0 
5.3985 7.59385 0 0 0.00733261 0.0649322 0.226636 0.449316 0.681451 0.918892 1.11388 1.2616 1.36261 1.42262 1.49267 1.55654 1.55837 1.54834 1.53724 1.50425 1.43082 1.36502 1.2586 1.11736 0.925357 0.690809 0.454333 0.23474 0.0657041 0.00598187 9.64818e-05 0 
7.59385 10.682 0 0 0 0.00473266 0.0329229 0.0875199 0.161734 0.229431 0.308995 0.367982 0.409409 0.441921 0.471003 0.49494 0.495626 0.488561 0.489247 0.46819 0.436777 0.411741 0.3627 0.307143 0.235741 0.155149 0.0862853 0.0336773 0.00466407 0 0 0 
10.682 15.0259 0 0 0 9.75208e-05 0.0023405 0.0133604 0.0281835 0.0498819 0.0723117 0.0937175 0.107517 0.123803 0.127899 0.136822 0.136919 0.137699 0.132336 0.129605 0.117659 0.105664 0.0922547 0.0744084 0.0506621 0.029305 0.0120438 0.00263306 0.000195042 0 0 0 
15.0259 21.1363 0 0 0 3.4664e-05 0.00017332 0.0008666 0.00450632 0.0109192 0.0149748 0.0221156 0.0247154 0.0306083 0.0322375 0.0362585 0.0359466 0.0369865 0.0359119 0.0336241 0.0303656 0.0265873 0.021457 0.0161188 0.0100179 0.00422901 0.00117858 0 0 0 0 0 
21.1363 29.7316 0 0 0 0 0 4.92855e-05 0.000394284 0.00130607 0.00381963 0.00453427 0.00581569 0.00689998 0.00751605 0.00798426 0.0085264 0.0081814 0.00805819 0.00744212 0.00628391 0.00515034 0.00428784 0.00243963 0.00125678 0.00044357 9.85711e-05 0 0 0 0 0 
29.7316 41.8222 0 0 0 0 0 0 3.50373e-05 0.000122631 0.00026278 0.000665709 0.00101608 0.00127886 0.00161172 0.00194457 0.00197961 0.00166427 0.00196209 0.00141901 0.00140149 0.00117375 0.000560597 0.000578115 0.000122631 3.50373e-05 0 0 0 0 0 0 
41.8222 58.8296 0 0 0 0 0 0 0 1.24541e-05 6.22704e-05 6.22704e-05 0.000224173 0.000186811 0.000161903 0.000311352 0.000361168 0.000298898 0.000435893 0.000323806 0.000224173 0.000174357 0.000186811 4.98163e-05 1.24541e-05 0 0 0 0 0 0 0 
58.8296 82.7532 0 0 0 0 0 0 0 0 8.85366e-06 1.77073e-05 5.3122e-05 4.42683e-05 6.19756e-05 5.3122e-05 5.3122e-05 7.08293e-05 6.19756e-05 2.6561e-05 2.6561e-05 8.85366e-06 0 0 8.85366e-06 0 0 0 0 0 0 0 
82.7532 116.406 0 0 0 0 0 0 0 0 0 0 0 1.88823e-05 0 0 1.88823e-05 3.14705e-05 1.88823e-05 1.25882e-05 0 1.25882e-05 0 0 0 0 0 0 0 0 0 0 
116.406 163.743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
163.743 230.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
230.33 323.996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
323.996 455.753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
455.753 641.089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
641.089 901.793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
901.793 1268.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1268.52 1784.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1784.37 2510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
